transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,month_name,year_month
T4562,U006,2023-12-28,Expense,Rent,9542.0,Bank Transfer,KOLKATA,EMI payment,2023,12,dic.,2023-12
T9625,U150,2022-02-23,Expense,Entertainment,8851.0,Cash,Kolkata,Movie tickets,2022,2,feb.,2022-02
T6372,U035,2022-06-17,Expense,Food,8397.0,Bank Transfer,delhi,,2022,6,jun.,2022-06
T5257,U007,2024-03-09,Expense,Health,9276.0,Cash,Hyderabad,,2024,3,mar.,2024-03
T6780,U132,2022-06-03,Expense,Health,5612.0,Bank Transfer,Bangalore,Electricity bill,2022,6,jun.,2022-06
T12614,U110,2021-06-21,Income,Salary,22733.0,Cash,LUCKNOW,!!!,2021,6,jun.,2021-06
T4880,U132,2021-08-17,Expense,Food,4326.0,Card,JAI,Medicine,2021,8,ago.,2021-08
T5466,U003,2024-07-14,Expense,Travel,6903.0,Cash,KOLKATA,...,2024,7,jul.,2024-07
T3201,U129,2022-08-11,Expense,Food,2533.0,UPI,Lucknow,Online course,2022,8,ago.,2022-08
T12392,U092,2021-01-25,Income,Investment,45810.0,Cash,KOL,Doctor consultation,2021,1,ene.,2021-01
T13298,U051,2024-01-07,Expense,Travel,887.0,Card,chennai,Coffee,2024,1,ene.,2024-01
T13177,U006,2024-05-27,Expense,Utilities,1531.0,Cash,MUMBAI,...,2024,5,may.,2024-05
T11304,U134,2022-06-01,Expense,Savings,5296.0,Card,hyderabad,Monthly rent payment,2022,6,jun.,2022-06
T4215,U127,2024-09-12,Expense,Travel,6457.0,Crd,HYDERABAD,misc,2024,9,sep.,2024-09
T4294,U110,2024-01-11,Expense,Utilities,2847.0,Cash,lucknow,misc,2024,1,ene.,2024-01
T8062,U085,2023-12-02,Expense,Entertainment,5822.0,UPI,jaipur,test,2023,12,dic.,2023-12
T0976,U039,2023-11-21,Expense,Rent,43936.0,Bank Transfr,KOL,Online course,2023,11,nov.,2023-11
T3928,U037,2022-02-04,Expense,Rent,5238.0,Cash,,Movie tickets,2022,2,feb.,2022-02
T6050,U003,2024-10-24,Expense,Travel,3057.0,Cash,Delhi,Movie tickets,2024,10,oct.,2024-10
T4440,U007,2024-01-22,Expense,Travel,3307.0,Card,HYD,Movie tickets,2024,1,ene.,2024-01
T1219,U114,2023-03-20,Expense,Entertainment,6394.0,UPI,Jaipur,!!!,2023,3,mar.,2023-03
T13528,U081,2022-06-23,Expense,Education,8144.0,UPI,KOLKATA,,2022,6,jun.,2022-06
T13613,U137,2022-10-14,Expense,Rent,3999.0,Bank_Transfer,BAN,ATM withdrawal,2022,10,oct.,2022-10
T3322,U138,2022-02-03,Expense,Utilities,9886.0,Card,Lucknow,Internet bill,2022,2,feb.,2022-02
T13527,U149,2022-10-05,Expense,Education,6328.0,Cash,MUMBAI,Restaurant dinner,2022,10,oct.,2022-10
T9470,U003,2023-02-23,Expense,Savings,2572.0,Bank Transfer,Delhi,Petrol,2023,2,feb.,2023-02
T1357,U064,2024-06-13,Income,Salary,73413.0,Cash,,Restaurant dinner,2024,6,jun.,2024-06
T11791,U093,2024-06-14,Income,Investment,49776.0,UPI,DEL,!!!,2024,6,jun.,2024-06
T1965,U004,2021-05-25,Expense,Food,4302.0,Crd,KOLKATA,Internet bill,2021,5,may.,2021-05
T13568,U127,2024-07-17,Expense,Travel,2050.0,Cash,chennai,test,2024,7,jul.,2024-07
T10755,U066,2024-07-21,Expense,Rent,35760.0,Cash,jaipur,...,2024,7,jul.,2024-07
T3365,U083,2021-06-03,Expense,Education,2892.0,Bank Transfr,MUM,,2021,6,jun.,2021-06
T13145,U032,2021-08-22,Expense,Food,8345.0,Banktransfer,DELHI,Electricity bill,2021,8,ago.,2021-08
T6093,U128,2022-11-25,Expense,Education,3386.0,Cash,KOLKATA,EMI payment,2022,11,nov.,2022-11
T6752,U150,2024-12-20,Expense,Food,7573.0,UPI,PUNE,test,2024,12,dic.,2024-12
T1116,U114,2023-01-01,Expense,Rent,28899.0,Cash,,!!!,2023,1,ene.,2023-01
T1466,U060,2024-07-16,Expense,Travel,1989.0,Banktransfer,PUN,Electricity bill,2024,7,jul.,2024-07
T9010,U058,2024-08-25,Expense,Utilities,999999999.0,Banktransfer,MUMBAI,Fixed deposit,2024,8,ago.,2024-08
T0386,U119,2022-01-09,Expense,Rent,7554.0,UPI,delhi,Coffee,2022,1,ene.,2022-01
T6921,U017,2022-11-26,Expense,Food,634.0,Card,CHENNAI,,2022,11,nov.,2022-11
T10621,U100,2024-09-08,Expense,Rent,7372.0,UPI,,,2024,9,sep.,2024-09
T4423,U092,2022-10-20,Expense,Food,6189.0,Crd,DEL,EMI payment,2022,10,oct.,2022-10
T7709,U036,2024-06-14,Expense,Utilities,1735.0,Crd,PUN,,2024,6,jun.,2024-06
T13324,U113,2021-06-03,Expense,Food,1320.0,Crd,kolkata,,2021,6,jun.,2021-06
T0628,U146,2021-09-24,Expense,Travel,2417.0,Cash,BAN,EMI payment,2021,9,sep.,2021-09
T11383,U143,2022-12-02,Expense,Travel,2116.0,UPI,AHM,,2022,12,dic.,2022-12
T13230,U023,2024-09-26,Expense,Entertainment,8903.0,Banktransfer,Bangalore,Electricity bill,2024,9,sep.,2024-09
T4766,U070,2021-02-03,Income,Salary,34257.0,UPI,AHM,Shopping,2021,2,feb.,2021-02
T7430,U014,2021-03-16,Expense,Food,7082.0,Bank Transfr,MUM,Medicine,2021,3,mar.,2021-03
T10229,U016,2023-05-02,Income,Freelance,44732.0,Unknown,Jaipur,Doctor consultation,2023,5,may.,2023-05
T13512,U067,2022-05-03,Expense,Education,8315.0,Bank Transfr,chennai,!!!,2022,5,may.,2022-05
T1056,U010,2023-11-03,Expense,Travel,2952.0,Unknown,PUN,Train ticket,2023,11,nov.,2023-11
T3225,U003,2022-07-25,Expense,Food,4026.0,UPI,PUNE,...,2022,7,jul.,2022-07
T0934,U143,2021-12-10,Expense,Entertainment,999999999.0,Cash,Jaipur,,2021,12,dic.,2021-12
T1784,U026,2023-08-28,Expense,Utilities,5081.0,Cash,BANGALORE,Lunch,2023,8,ago.,2023-08
T11225,U092,2022-03-09,Expense,Food,4005.0,Cash,Mumbai,,2022,3,mar.,2022-03
T0888,U128,2021-08-24,Expense,Utilities,2678.0,Banktransfer,Bangalore,Electricity bill,2021,8,ago.,2021-08
T1864,U047,2021-07-12,Expense,Rent,5880.0,Card,CHE,Online course,2021,7,jul.,2021-07
T7478,U043,2023-04-04,Expense,Rent,3501.0,Bank_Transfer,delhi,misc,2023,4,abr.,2023-04
T3367,U086,2024-07-19,Expense,Rent,20887.0,Crd,Hyderabad,test,2024,7,jul.,2024-07
T6765,U080,2024-11-23,Expense,Rent,12152.0,Crd,chennai,Electricity bill,2024,11,nov.,2024-11
T2091,U113,2024-04-01,Expense,Health,8309.0,Cash,CHENNAI,ATM withdrawal,2024,4,abr.,2024-04
T9599,U141,2021-10-01,Expense,Entertainment,4473.0,Cash,PUNE,Internet bill,2021,10,oct.,2021-10
T5463,U038,2024-04-16,Expense,Travel,3690.0,UPI,Hyderabad,Books,2024,4,abr.,2024-04
T13607,U135,2023-03-27,Expense,Travel,1267.0,Bank_Transfer,Hyderabad,Fixed deposit,2023,3,mar.,2023-03
T8283,U091,2024-09-15,Expense,Education,9394.0,UPI,CHE,Gym membership,2024,9,sep.,2024-09
T7264,U098,2023-02-20,Expense,Food,7861.0,UPI,chennai,Internet bill,2023,2,feb.,2023-02
T3743,U024,2021-03-27,Expense,Education,7829.0,UPI,AHM,Electricity bill,2021,3,mar.,2021-03
T11502,U150,2022-12-03,Expense,Food,330.0,Bank Transfr,Hyderabad,misc,2022,12,dic.,2022-12
T7806,U057,2022-10-16,Income,Others,18053.0,Bank Transfer,DEL,Doctor consultation,2022,10,oct.,2022-10
T1216,U042,2022-01-31,Income,Investment,31183.0,Bank Transfer,Jaipur,Shopping,2022,1,ene.,2022-01
T3784,U101,2023-02-07,Expense,Education,5291.0,UPI,DEL,,2023,2,feb.,2023-02
T12259,U079,2024-05-03,Expense,Utilities,4137.0,Unknown,PUN,Electricity bill,2024,5,may.,2024-05
T0548,U088,2024-04-24,Expense,Utilities,2623.0,UPI,LUC,Medicine,2024,4,abr.,2024-04
T10991,U092,2021-02-17,Expense,Travel,6534.0,Bank Transfer,AHMEDABAD,Doctor consultation,2021,2,feb.,2021-02
T12931,U030,2023-10-06,Expense,Rent,19438.0,Banktransfer,LUCKNOW,Gym membership,2023,10,oct.,2023-10
T8787,U127,2024-07-13,Expense,Utilities,-1000.0,UPI,JAI,Fixed deposit,2024,7,jul.,2024-07
T9040,U071,2024-08-27,Expense,Entertainment,2278.0,UPI,AHMEDABAD,Shopping,2024,8,ago.,2024-08
T9211,U120,2023-09-29,Expense,Travel,9984.0,Card,MUM,test,2023,9,sep.,2023-09
T0854,U024,2023-10-05,Expense,Education,9363.0,UPI,jaipur,Coffee,2023,10,oct.,2023-10
T4889,U027,2023-11-05,Expense,Food,9907.0,Card,DEL,,2023,11,nov.,2023-11
T13076,U138,2021-07-31,Expense,Travel,6997.0,UPI,DEL,Coffee,2021,7,jul.,2021-07
T3447,U149,2021-05-08,Expense,Travel,5005.0,Cash,JAI,asdfgh,2021,5,may.,2021-05
T11029,U005,2021-12-30,Expense,Entertainment,8898.0,Crd,JAI,Internet bill,2021,12,dic.,2021-12
T10458,U020,2024-09-28,Expense,Food,4871.0,Bank Transfer,KOLKATA,...,2024,9,sep.,2024-09
T13217,U099,2021-01-28,Expense,Food,999999.0,Unknown,PUN,Fixed deposit,2021,1,ene.,2021-01
T9039,U018,2023-05-22,Expense,Food,-1000.0,Banktransfer,lucknow,,2023,5,may.,2023-05
T12367,U120,2024-08-07,Expense,Rent,26728.0,Unknown,pune,,2024,8,ago.,2024-08
T7230,U004,2024-06-21,Expense,Entertainment,2987.0,Cash,LUC,...,2024,6,jun.,2024-06
T8598,U036,2022-05-04,Income,Others,13526.0,Cash,JAIPUR,xyz123,2022,5,may.,2022-05
T2561,U017,2024-05-25,Expense,Food,8674.0,Bank Transfr,mumbai,Petrol,2024,5,may.,2024-05
T11569,U116,2022-11-28,Expense,Food,8384.0,Cash,kolkata,,2022,11,nov.,2022-11
T13271,U120,2024-08-15,Expense,Food,4986.0,Banktransfer,BANGALORE,Coffee,2024,8,ago.,2024-08
T8802,U111,2024-05-11,Expense,Travel,798.0,Bank Transfr,PUN,Fixed deposit,2024,5,may.,2024-05
T12121,U116,2024-10-28,Expense,Entertainment,6781.0,UPI,Hyderabad,,2024,10,oct.,2024-10
T3096,U071,2021-10-11,Expense,Others,5603.0,Card,MUMBAI,Shopping,2021,10,oct.,2021-10
T11031,U013,2021-04-09,Expense,Rent,8440.0,Cash,Chennai,misc,2021,4,abr.,2021-04
T9922,U042,2023-03-15,Expense,Travel,6289.0,Banktransfer,ahmedabad,Online course,2023,3,mar.,2023-03
T0061,U122,2023-01-12,Expense,Savings,8643.0,Unknown,pune,...,2023,1,ene.,2023-01
T10277,U140,2021-10-24,Expense,Entertainment,1720.0,Crd,Hyderabad,Medicine,2021,10,oct.,2021-10
T4320,U021,2024-10-17,Expense,Food,495.0,Crd,BANGALORE,ATM withdrawal,2024,10,oct.,2024-10
T3490,U083,2024-08-14,Income,Others,10748.0,Cash,MUMBAI,,2024,8,ago.,2024-08
T5240,U102,2023-01-12,Expense,Rent,38937.0,Cash,CHE,Medicine,2023,1,ene.,2023-01
T1952,U017,2021-07-12,Expense,Entertainment,9977.0,Banktransfer,pune,EMI payment,2021,7,jul.,2021-07
T4696,U014,2024-11-12,Expense,Travel,707.0,UPI,chennai,,2024,11,nov.,2024-11
T7504,U039,2021-10-24,Expense,Travel,4272.0,Banktransfer,MUM,Uber ride,2021,10,oct.,2021-10
T10230,U084,2021-06-01,Expense,Rent,2672.0,Card,AHM,Restaurant dinner,2021,6,jun.,2021-06
T8087,U053,2023-05-07,Income,Bonus,20358.0,Cash,JAIPUR,Shopping,2023,5,may.,2023-05
T2794,U101,2024-07-08,Expense,Health,7389.0,Cash,jaipur,asdfgh,2024,7,jul.,2024-07
T10233,U063,2022-03-07,Expense,Utilities,8528.0,Card,mumbai,,2022,3,mar.,2022-03
T8265,U134,2021-05-27,Expense,Rent,2171.0,UPI,BAN,Lunch,2021,5,may.,2021-05
T5058,U103,2024-03-07,Expense,Education,1820.0,Bank Transfer,Mumbai,Doctor consultation,2024,3,mar.,2024-03
T7054,U133,2023-08-02,Expense,Utilities,925.0,Card,,Medicine,2023,8,ago.,2023-08
T10143,U099,2023-04-05,Expense,Travel,2303.0,Cash,BAN,xyz123,2023,4,abr.,2023-04
T7186,U105,2024-10-12,Expense,Entertainment,8561.0,Card,CHENNAI,Movie tickets,2024,10,oct.,2024-10
T10605,U090,2022-12-02,Expense,Entertainment,1840.0,Unknown,mumbai,Fixed deposit,2022,12,dic.,2022-12
T9126,U141,2022-12-11,Income,Bonus,13272.0,Bank_Transfer,Hyderabad,Internet bill,2022,12,dic.,2022-12
T1601,U037,2023-02-15,Expense,Utilities,8015.0,Cash,JAIPUR,Gym membership,2023,2,feb.,2023-02
T8059,U094,2022-12-14,Expense,Food,5301.0,Cash,Ahmedabad,Movie tickets,2022,12,dic.,2022-12
T9424,U045,2021-04-10,Expense,Health,7586.0,UPI,,,2021,4,abr.,2021-04
T11428,U141,2021-06-28,Expense,Utilities,5832.0,Banktransfer,CHE,Internet bill,2021,6,jun.,2021-06
T4282,U056,2021-04-10,Expense,Food,4796.0,Cash,Bangalore,Online course,2021,4,abr.,2021-04
T6728,U122,2022-11-15,Expense,Education,7298.0,UPI,Chennai,Books,2022,11,nov.,2022-11
T0839,U041,2024-05-27,Expense,Rent,6952.0,Unknown,KOLKATA,Fixed deposit,2024,5,may.,2024-05
T3759,U080,2024-06-07,Expense,Education,9703.0,UPI,JAIPUR,misc,2024,6,jun.,2024-06
T12266,U070,2021-04-29,Expense,Travel,8154.0,UPI,jaipur,Coffee,2021,4,abr.,2021-04
T5195,U135,2024-08-23,Expense,Utilities,5501.0,Bank Transfr,Pune,Online course,2024,8,ago.,2024-08
T7334,U054,2023-11-27,Expense,Travel,6472.0,Card,Chennai,Train ticket,2023,11,nov.,2023-11
T6399,U123,2022-10-22,Expense,Education,6576.0,UPI,mumbai,Gym membership,2022,10,oct.,2022-10
T7997,U114,2024-04-08,Expense,Others,7434.0,UPI,Ahmedabad,,2024,4,abr.,2024-04
T6526,U043,2023-10-16,Expense,Utilities,7086.0,Unknown,MUMBAI,!!!,2023,10,oct.,2023-10
T6117,U033,2024-01-19,Expense,Food,609.0,Cash,,Lunch,2024,1,ene.,2024-01
T1642,U105,2024-10-01,Income,Salary,71916.0,Cash,,,2024,10,oct.,2024-10
T8624,U061,2021-04-11,Income,Investment,12564.0,Crd,Jaipur,xyz123,2021,4,abr.,2021-04
T0931,U045,2022-06-05,Income,Others,57399.0,Card,JAI,Movie tickets,2022,6,jun.,2022-06
T5537,U077,2022-10-27,Expense,Utilities,8886.0,UPI,KOLKATA,misc,2022,10,oct.,2022-10
T12786,U134,2022-06-06,Expense,Rent,45903.0,Card,Hyderabad,EMI payment,2022,6,jun.,2022-06
T4926,U076,2022-07-08,Income,Others,17353.0,UPI,JAI,Lunch,2022,7,jul.,2022-07
T8449,U015,2022-09-15,Income,Bonus,34198.0,Cash,Kolkata,Gym membership,2022,9,sep.,2022-09
T1719,U126,2023-09-17,Expense,Rent,4999.0,Bank_Transfer,Chennai,Medicine,2023,9,sep.,2023-09
T5197,U088,2024-06-20,Expense,Entertainment,6035.0,Bank_Transfer,CHE,Online course,2024,6,jun.,2024-06
T2727,U078,2023-11-14,Expense,Travel,7539.0,Crd,jaipur,Medicine,2023,11,nov.,2023-11
T0735,U143,2023-06-29,Expense,Travel,7527.0,Cash,,,2023,6,jun.,2023-06
T0296,U124,2022-11-29,Expense,Entertainment,5706.0,Cash,DEL,,2022,11,nov.,2022-11
T7431,U149,2021-02-12,Expense,Travel,5529.0,Card,pune,Monthly rent payment,2021,2,feb.,2021-02
T13546,U026,2024-09-16,Expense,Rent,46044.0,Card,BANGALORE,EMI payment,2024,9,sep.,2024-09
T12706,U096,2023-10-04,Expense,Health,580.0,Card,Pune,Restaurant dinner,2023,10,oct.,2023-10
T9558,U014,2022-10-03,Income,Freelance,28374.0,Bank Transfer,kolkata,Lunch,2022,10,oct.,2022-10
T1080,U080,2024-07-23,Expense,Utilities,9242.0,Bank Transfr,HYD,Online course,2024,7,jul.,2024-07
T7022,U145,2021-11-23,Expense,Rent,16937.0,Unknown,AHM,Shopping,2021,11,nov.,2021-11
T13212,U141,2023-07-07,Income,Others,60623.0,Bank Transfer,delhi,,2023,7,jul.,2023-07
T6989,U068,2024-09-14,Expense,Travel,6108.0,Card,BAN,Coffee,2024,9,sep.,2024-09
T13117,U100,2023-04-09,Expense,Rent,-500.0,Bank_Transfer,KOL,ATM withdrawal,2023,4,abr.,2023-04
T1932,U107,2023-04-27,Expense,Food,2852.0,UPI,MUM,Books,2023,4,abr.,2023-04
T7388,U131,2024-06-04,Expense,Entertainment,8063.0,Unknown,CHENNAI,,2024,6,jun.,2024-06
T10107,U024,2024-05-07,Expense,Utilities,2968.0,UPI,ahmedabad,Doctor consultation,2024,5,may.,2024-05
T3104,U064,2023-01-03,Expense,Food,192.0,UPI,Bangalore,Restaurant dinner,2023,1,ene.,2023-01
T13761,U149,2021-09-21,Expense,Food,2243.0,Crd,Bangalore,Restaurant dinner,2021,9,sep.,2021-09
T2957,U094,2024-01-29,Expense,Food,5665.0,Cash,hyderabad,Internet bill,2024,1,ene.,2024-01
T7525,U029,2022-12-12,Income,Others,70992.0,Crd,KOL,Online course,2022,12,dic.,2022-12
T6180,U119,2024-08-23,Expense,Food,7719.0,Cash,LUCKNOW,xyz123,2024,8,ago.,2024-08
T12562,U097,2021-11-28,Expense,Health,4122.0,Bank_Transfer,AHMEDABAD,,2021,11,nov.,2021-11
T2871,U139,2023-02-08,Expense,Travel,8651.0,UPI,Pune,,2023,2,feb.,2023-02
T1800,U140,2023-11-23,Expense,Travel,9442.0,Bank Transfer,DEL,Doctor consultation,2023,11,nov.,2023-11
T2328,U062,2024-06-08,Expense,Others,460.0,Cash,Chennai,Lunch,2024,6,jun.,2024-06
T3515,U120,2024-10-28,Expense,Rent,26706.0,Cash,JAIPUR,Gym membership,2024,10,oct.,2024-10
T11424,U109,2021-09-08,Expense,Travel,7875.0,Unknown,,xyz123,2021,9,sep.,2021-09
T10848,U048,2024-04-04,Expense,Entertainment,3483.0,Card,JAIPUR,Movie tickets,2024,4,abr.,2024-04
T12241,U105,2024-12-29,Income,Salary,67688.0,Card,MUM,test,2024,12,dic.,2024-12
T5632,U147,2022-02-05,Income,Bonus,39184.0,Card,Jaipur,Train ticket,2022,2,feb.,2022-02
T11824,U068,2022-05-17,Income,Investment,75740.0,Cash,mumbai,Train ticket,2022,5,may.,2022-05
T5572,U107,2021-06-27,Expense,Utilities,3655.0,Card,MUMBAI,...,2021,6,jun.,2021-06
T6616,U121,2021-11-09,Expense,Food,1979.0,Crd,chennai,Gym membership,2021,11,nov.,2021-11
T9580,U059,2024-06-06,Expense,Education,8924.0,Cash,lucknow,Uber ride,2024,6,jun.,2024-06
T6670,U078,2022-08-14,Expense,Utilities,1660.0,Cash,chennai,,2022,8,ago.,2022-08
T13686,U057,2022-06-14,Expense,Rent,2890.0,Cash,BAN,Books,2022,6,jun.,2022-06
T11240,U079,2024-01-14,Expense,Food,125.0,Bank Transfr,chennai,Restaurant dinner,2024,1,ene.,2024-01
T4394,U112,2023-10-05,Expense,Rent,47711.0,UPI,bangalore,Movie tickets,2023,10,oct.,2023-10
T4764,U018,2023-05-30,Income,Investment,75684.0,UPI,,Books,2023,5,may.,2023-05
T10502,U146,2021-02-10,Expense,Entertainment,2382.0,UPI,PUN,Books,2021,2,feb.,2021-02
T10297,U062,2024-12-16,Expense,Rent,23848.0,Cash,DEL,misc,2024,12,dic.,2024-12
T13182,U101,2024-12-18,Expense,Unknown,-1000.0,Crd,,asdfgh,2024,12,dic.,2024-12
T12831,U115,2023-09-17,Expense,Rent,4542.0,Cash,KOLKATA,!!!,2023,9,sep.,2023-09
T7395,U079,2024-06-26,Expense,Utilities,4789.0,Cash,Mumbai,EMI payment,2024,6,jun.,2024-06
T1376,U055,2024-11-13,Expense,Food,1415.0,Cash,,,2024,11,nov.,2024-11
T13626,U103,2023-03-15,Expense,Food,1837.0,Bank Transfer,pune,EMI payment,2023,3,mar.,2023-03
T13799,U146,2024-08-27,Expense,Rent,2147.0,Cash,Delhi,,2024,8,ago.,2024-08
T13388,U001,2023-04-05,Expense,Education,8434.0,UPI,KOL,...,2023,4,abr.,2023-04
T3733,U022,2024-01-21,Income,Salary,35167.0,Cash,AHM,Restaurant dinner,2024,1,ene.,2024-01
T10661,U072,2022-01-01,Expense,Travel,4651.0,UPI,BANGALORE,,2022,1,ene.,2022-01
T0620,U006,2024-02-19,Income,Freelance,46187.0,Cash,Bangalore,test,2024,2,feb.,2024-02
T8168,U108,2023-08-12,Expense,Education,8036.0,Cash,Bangalore,Monthly rent payment,2023,8,ago.,2023-08
T11254,U048,2023-10-18,Expense,Entertainment,2333.0,Card,,Train ticket,2023,10,oct.,2023-10
T2495,U066,2023-06-03,Expense,Entertainment,719.0,Card,Bangalore,Restaurant dinner,2023,6,jun.,2023-06
T5399,U097,2021-05-26,Expense,Utilities,9172.0,UPI,Mumbai,Shopping,2021,5,may.,2021-05
T12094,U120,2022-10-30,Expense,Food,0.0,Crd,,Fixed deposit,2022,10,oct.,2022-10
T1347,U126,2024-04-23,Expense,Rent,6872.0,UPI,Bangalore,Grocery shopping,2024,4,abr.,2024-04
T3383,U107,2022-04-22,Expense,Rent,7088.0,Cash,BANGALORE,Lunch,2022,4,abr.,2022-04
T8098,U135,2023-03-10,Expense,Education,6474.0,UPI,DELHI,,2023,3,mar.,2023-03
T7984,U056,2021-08-06,Expense,Utilities,7921.0,Cash,KOLKATA,Monthly rent payment,2021,8,ago.,2021-08
T12547,U035,2022-06-10,Expense,Rent,13222.0,UPI,JAI,Electricity bill,2022,6,jun.,2022-06
T9086,U054,2022-05-16,Expense,Entertainment,8313.0,Cash,Kolkata,,2022,5,may.,2022-05
T8034,U124,2021-03-11,Income,Freelance,56879.0,Bank Transfer,mumbai,,2021,3,mar.,2021-03
T4268,U046,2022-12-16,Expense,Rent,14365.0,Cash,Bangalore,Monthly rent payment,2022,12,dic.,2022-12
T3568,U146,2021-10-07,Income,Salary,23833.0,Crd,AHM,Medicine,2021,10,oct.,2021-10
T2302,U033,2023-03-31,Expense,Utilities,3510.0,UPI,Chennai,Petrol,2023,3,mar.,2023-03
T0572,U083,2023-07-10,Income,Freelance,47498.0,Bank_Transfer,Chennai,Online course,2023,7,jul.,2023-07
T6594,U031,2023-09-23,Expense,Utilities,1257.0,Unknown,KOLKATA,Uber ride,2023,9,sep.,2023-09
T11564,U121,2022-03-22,Expense,Utilities,4167.0,Cash,PUN,Electricity bill,2022,3,mar.,2022-03
T5131,U143,2022-09-11,Expense,Food,3476.0,Bank Transfr,Jaipur,,2022,9,sep.,2022-09
T1659,U014,2021-07-06,Expense,Travel,6328.0,Crd,ahmedabad,Books,2021,7,jul.,2021-07
T10146,U095,2024-09-06,Expense,Rent,5393.0,UPI,CHENNAI,Train ticket,2024,9,sep.,2024-09
T7830,U131,2021-07-08,Expense,Rent,7752.0,Cash,kolkata,Internet bill,2021,7,jul.,2021-07
T0173,U141,2021-11-11,Expense,Entertainment,521.0,Bank Transfer,pune,,2021,11,nov.,2021-11
T7980,U079,2022-01-28,Expense,Health,865.0,UPI,jaipur,Coffee,2022,1,ene.,2022-01
T13870,U107,2022-09-07,Expense,Travel,9451.0,Banktransfer,ahmedabad,,2022,9,sep.,2022-09
T5933,U044,2021-12-16,Expense,Travel,4392.0,Bank Transfer,kolkata,,2021,12,dic.,2021-12
T8167,U011,2022-12-24,Expense,Rent,9496.0,UPI,ahmedabad,Coffee,2022,12,dic.,2022-12
T0039,U145,2021-06-24,Expense,Utilities,3797.0,UPI,LUC,Electricity bill,2021,6,jun.,2021-06
T10009,U140,2023-01-16,Income,Others,16478.0,Cash,jaipur,Movie tickets,2023,1,ene.,2023-01
T10617,U030,2024-12-02,Income,Bonus,50145.0,Bank Transfr,LUC,Doctor consultation,2024,12,dic.,2024-12
T8936,U112,2021-01-08,Expense,Rent,9707.0,Banktransfer,JAI,asdfgh,2021,1,ene.,2021-01
T1286,U037,2021-07-10,Expense,Utilities,9141.0,UPI,pune,Petrol,2021,7,jul.,2021-07
T0276,U143,2021-08-31,Expense,Rent,32134.0,UPI,DELHI,Fixed deposit,2021,8,ago.,2021-08
T12366,U059,2022-12-09,Expense,Food,57.0,Cash,Jaipur,,2022,12,dic.,2022-12
T10096,U128,2024-04-09,Expense,Travel,5052.0,Cash,MUM,...,2024,4,abr.,2024-04
T0829,U095,2024-11-22,Expense,Food,1162.0,Cash,lucknow,Petrol,2024,11,nov.,2024-11
T3256,U109,2022-04-15,Expense,Health,7615.0,Cash,Pune,Train ticket,2022,4,abr.,2022-04
T1868,U148,2021-09-19,Expense,Entertainment,5764.0,UPI,Lucknow,Electricity bill,2021,9,sep.,2021-09
T0960,U096,2021-02-12,Expense,Education,231.0,Cash,Pune,,2021,2,feb.,2021-02
T10454,U141,2024-03-11,Expense,Utilities,7111.0,UPI,delhi,EMI payment,2024,3,mar.,2024-03
T12218,U050,2023-08-26,Expense,Food,6975.0,Bank Transfr,AHM,...,2023,8,ago.,2023-08
T3938,U135,2023-03-14,Expense,Rent,8735.0,Cash,PUN,test,2023,3,mar.,2023-03
T9331,U091,2022-11-07,Expense,Rent,7836.0,Card,LUC,!!!,2022,11,nov.,2022-11
T4649,U139,2023-06-12,Income,Salary,21681.0,Crd,bangalore,Online course,2023,6,jun.,2023-06
T8488,U061,2024-12-21,Expense,Food,600.0,Bank Transfer,BAN,Grocery shopping,2024,12,dic.,2024-12
T6625,U127,2022-11-25,Income,Others,31302.0,Crd,bangalore,,2022,11,nov.,2022-11
T6148,U099,2024-05-22,Expense,Rent,13455.0,Banktransfer,DELHI,Shopping,2024,5,may.,2024-05
T12186,U011,2021-08-26,Expense,Education,8223.0,Bank Transfer,LUC,Restaurant dinner,2021,8,ago.,2021-08
T7974,U117,2022-11-14,Expense,Travel,2056.0,Unknown,AHM,,2022,11,nov.,2022-11
T4089,U139,2021-05-27,Income,Bonus,73940.0,UPI,Pune,Movie tickets,2021,5,may.,2021-05
T9765,U051,2023-03-08,Income,Investment,254385.0,Cash,,,2023,3,mar.,2023-03
T6520,U097,2023-02-06,Expense,Travel,2091.0,Card,JAI,Uber ride,2023,2,feb.,2023-02
T10536,U016,2022-08-29,Expense,Rent,4372.0,Card,DELHI,Fixed deposit,2022,8,ago.,2022-08
T4844,U129,2023-10-07,Expense,Travel,569.0,UPI,CHE,Train ticket,2023,10,oct.,2023-10
T13887,U115,2023-02-20,Expense,Rent,44237.0,Cash,hyderabad,,2023,2,feb.,2023-02
T0567,U075,2021-07-24,Expense,Food,1858.0,UPI,Pune,Grocery shopping,2021,7,jul.,2021-07
T9376,U094,2024-05-09,Income,Freelance,29154.0,Bank_Transfer,mumbai,Train ticket,2024,5,may.,2024-05
T4530,U051,2023-02-15,Expense,Savings,8097.0,UPI,,Restaurant dinner,2023,2,feb.,2023-02
T6190,U077,2021-02-16,Expense,Utilities,3661.0,UPI,HYD,Petrol,2021,2,feb.,2021-02
T9293,U131,2024-07-24,Expense,Education,637.0,Card,,misc,2024,7,jul.,2024-07
T9817,U132,2023-02-11,Expense,Utilities,1462.0,UPI,chennai,,2023,2,feb.,2023-02
